Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.1195070000000531,1000,,,,0,0.0474609375,-0.9947265625,0.00026710337573453895,-0.00039760029849128547,12.062145874895396,0.001667211887444675,0,0,0.01857107723499961,0,0,0,0,0.05859375,,
0.11166449999996694,1000,,,,0,0.047265625,-0.994140625,0.00024042280506503654,-0.0003301066722711732,12.06241033610051,-0.0006068598153112559,0,0,0.006017084038358609,0,0,0,0,0.05859375,,
0.3630119999999414,1000,,,,0,0.047265625,-0.994921875,0.00036114589761436706,-0.0010598065059763875,12.06253283506624,-0.00020608228412515305,0,0,0.004128947889082435,0,0,0,0,0.05859375,,
0.6165659999999333,1000,,,,0,0.046875,-0.9943359375,0.0003674508995358494,-0.0015256963355105694,12.062551470870606,-0.0016228464915098773,0,0,0.019575669095992402,0,0,0,0,0.05859375,,
0.8611329999999727,1000,,,,0,0.04765625,-0.994140625,0.00027294268899230047,-0.0008807331309897143,12.062423857476373,-0.00044916705622557453,0,0,0.002945811789886027,0,0,0,0,0.05859375,,
1.11233199999996,1000,,,,0,0.047265625,-0.9939453125,0.00046651663402734456,0.000136510800609364,12.062348065246423,0.0004234885104235309,0,0,0.0045230125207993185,0,0,0,0,0.05859375,,
1.3917894999999552,1000,,,,0,0.047265625,-0.9943359375,0.0003308220590875127,0.0006153942828814499,12.061996232362725,0.0006679392696510522,0,0,0.005008802118744264,0,0,0,0,0.05859375,,
1.6371574999999485,1000,,,,0,0.04765625,-0.994140625,0.00015865560559101346,0.000613612548410336,12.061921046416831,0.0010820959715515555,0,0,0.010779569581279418,0,0,0,0,0.05859375,,
1.8864804999999585,1000,,,,0,0.047265625,-0.99453125,0.00025016589337250304,-0.0001549755498550789,12.062179695445781,0.00002552551566263883,0,0,0.00220636332754861,0,0,0,0,0.05859375,,
2.1368864999999757,1000,,,,0,0.0470703125,-0.994140625,0.0004205654196951624,-0.0005243060662797457,12.062298687806498,0.0015293529465301159,0,0,0.016585664447977745,0,0,0,0,0.05859375,,
2.3872779999999443,1000,,,,0,0.0474609375,-0.9947265625,0.0004010776505292615,-0.0008174583151968571,12.06277564849334,0.0017389038486429476,0,0,0.02053535699415436,0,0,0,0,0.05859375,,
2.6386809999999703,1000,,,,0,0.04765625,-0.99453125,0.00032962732618765955,-0.0009200323870566122,12.062743220974108,0.00019704667165529877,0,0,0.008500591495287774,0,0,0,0,0.05859375,,
2.886589999999979,1000,,,,0,0.047265625,-0.99453125,0.0003102242918430502,-0.0006941959615703255,12.062542755625831,0.001783647211159467,0,0,0.021567733830270882,0,0,0,0,0.05859375,,
3.1364354999999753,1000,,,,0,0.047265625,-0.99453125,0.0002860156141272325,-0.0005865107341038862,12.062655645688638,0.0006544678763463318,0,0,0.005947935904847235,0,0,0,0,0.05859375,,
3.386715999999957,1000,,,,0,0.0474609375,-0.9943359375,0.0001420958604706654,-0.0004821560114601736,12.06214443931501,-0.0001390580226624527,0,0,0,0,0,0,0,0.05859375,,
3.640991499999946,1000,,,,0,0.0478515625,-0.99453125,0.0000991876423883179,-0.00040070186774755117,12.06158613107435,0.001007419130482723,0,0,0.011675500769495934,0,0,0,0,0.05859375,,
3.8870229999999517,1000,,,,0,0.0470703125,-0.99375,0.00019522451745358028,-0.00030925634417509516,12.062013410294579,0.0006156257331477288,0,0,0.004493399293314464,0,0,0,0,0.05859375,,
4.1402814999999595,1000,,,,0,0.046875,-0.9951171875,0.00022082386551458712,-0.00029544058425385667,12.062393381410104,-0.0005891244804985485,0,0,0.007324475747965606,0,0,0,0,0.05859375,,
4.39025149999999,1000,,,,0,0.0478515625,-0.994140625,0.00023669099214371198,0.00005198674289753453,12.062519242399436,0.0006177833231838959,0,0,0.00858412383021864,0,0,0,0,0.05859375,,
4.641386499999941,1000,,,,0,0.0470703125,-0.994140625,0.000293145059946792,0.00022954516126257605,12.062669320477934,0.001514839833229642,0,0,0.016718839079233785,0,0,0,0,0.05859375,,
4.891029499999969,1000,,,,0,0.046875,-0.9947265625,0.0002469413012713738,-0.000930876182599836,12.062573267801127,0.000836270524277194,0,0,0.008929385251334434,0,0,0,0,0.05859375,,
5.136915999999969,1000,,,,0,0.047265625,-0.99453125,0.0003126946003031487,-0.0013005591985905697,12.061958180314644,0.001692566746030999,0,0,0.01965333943483827,0,0,0,0,0.05859375,,
5.387246499999951,1000,,,,0,0.04765625,-0.9947265625,0.0003119305296552331,-0.0009709750964429909,12.062222388783786,0.00004704678407765339,0,0,0.004689353960305278,0,0,0,0,0.05859375,,
5.641620999999949,1000,,,,0,0.0474609375,-0.9939453125,0.00033946845149625417,-0.0004080249379107514,12.062181838084811,0.002030364311695143,0,0,0.023716322993435755,0,0,0,0,0.05859375,,
5.888884499999951,1000,,,,0,0.0474609375,-0.9939453125,0.0003674412400733964,-0.00043779473489831557,12.062321072610175,0.0016421134103784096,0,0,0.01980770938490029,0,0,0,0,0.05859375,,
6.1389434999999475,1000,,,,0,0.0466796875,-0.9939453125,0.00032922059899359287,-0.000848362075710765,12.062462528124295,0.001755786055572428,0,0,0.021179118930012873,0,0,0,0,0.05859375,,
6.387048999999964,1000,,,,0,0.04765625,-0.994921875,0.0003545074749735832,-0.0013728534148184873,12.06253754200876,0.001900453902643795,0,0,0.022924332621494924,0,0,0,0,0.05859375,,
6.639604499999969,1000,,,,0,0.0474609375,-0.9943359375,0.00047281489941724387,-0.0010870122643322551,12.06247997432713,0.00003827901288506741,0,0,0.0075306557265804085,0,0,0,0,0.05859375,,
6.887144499999937,1000,,,,0,0.0470703125,-0.9943359375,0.0005938740055564113,-0.0004635847194714884,12.062468009043155,0.0003484208994769089,0,0,0.0056175061502976254,0,0,0,0,0.05859375,,
7.13978549999994,1000,,,,0,0.0474609375,-0.99453125,0.0006202518611028291,-0.0007063885714546933,12.062752474841933,0.0009430591905046137,0,0,0.01019188426229006,0,0,0,0,0.05859375,,
7.387650499999954,1000,,,,0,0.0470703125,-0.9939453125,0.0006054105012442584,-0.0011605672815557882,12.062779942511648,-0.0003037639979796669,0,0,0,0,0,0,0,0.05859375,,
7.637483999999998,1000,,,,0,0.0478515625,-0.99375,0.00031622396952155014,-0.0008760062617607034,12.062295411257997,0.0012590832442077593,0,0,0.014846868101417698,0,0,0,0,0.05859375,,
7.889662999999977,1000,,,,0,0.04765625,-0.994921875,0.00013465376070946595,-0.0005522291511766756,12.062245418163485,0.001237995446783957,0,0,0.012577655640833432,0,0,0,0,0.05859375,,
8.141860999999974,1000,,,,0,0.0458984375,-0.9927734375,0.00022240798934621122,-0.0012325183977476412,12.062899730027972,0.000950931692836221,0,0,0.00910532512083714,0,0,0,0,0.05859375,,
8.387401999999945,1000,,,,0,0.047265625,-0.99453125,0.0002456146641405397,-0.0010656358055838274,12.0627410449594,0.0006262078969280882,0,0,0.007508124684365322,0,0,0,0,0.05859375,,
8.638647499999964,1065,,,,0,0.0466796875,-0.99375,0.0003399519891820591,-0.0003557002716682627,12.062265872623218,0.0007909856473104604,0,0,0.010185267804013952,0,0,0,0,0.05859375,,
8.89288199999996,1650,,,,-0.027734375,0.0267578125,-0.984375,0.0002140395630089422,-0.0002552881876854202,12.024224054805506,0.9257689128887929,72,0,11.072180451298992,0.0000010239484150881965,0.000002734797163420136,2.9809346687192937,8.152251676354266e-7,0.073046875,,
9.146062499999976,1650,,,,-0.0025390625,-0.016796875,-0.97109375,-0.007738861596592225,0.0018190339177558967,11.884411232328503,4.277594119055922,9370,7339,50.77813553894103,7.398189102700252,13.0251464859803,0.0032860848938193374,0.000036118318011924556,0.2072265625,,
9.413634999999985,1650,,,,0.0263671875,-0.0056640625,-0.9955078125,-0.019757918514292042,0.0812578967284474,11.776887124705848,6.804694764241761,10596,2702,80.13738049570918,4.803618025176062,6.096216779746385,0.020187723961576948,0.0010058029546010931,0.2931640625,,
9.668421499999939,1650,,,,-0.0220703125,-0.0029296875,-1.0333984375,-0.026724158056954835,0.17994581284008,11.767232211655578,7.022472140974955,10712,514,82.63504561203949,1.4380736602751616,1.740493310375895,0.00899039985298279,0.0021769962830251524,0.3126953125,,
9.912466499999946,1650,,,,0.049609375,0.0388671875,-0.9646484375,-0.027856149320685652,0.2097823499043287,11.767265146479758,7.050339002203508,10715,500,82.96319276302356,1.4587343052113653,1.7583044050852288,0,0.002528684462771165,0.32109375,,
10.162274499999965,1650,,,,0.02265625,-0.00390625,-0.9734375,-0.028172735260468103,0.21582463714409422,11.769701956126898,6.9785835816811055,10660,485,82.13584407884552,1.4303198255523375,1.741333502932682,0,0.002627690056657591,0.3369140625,,
10.416587499999967,1650,,,,0.0056640625,-0.020703125,-0.97109375,-0.028237163470467862,0.21785631067958203,11.767556076195,7.016730981713593,10712,446,82.56973330416652,1.3197454434288116,1.5982366990142223,0,0.0026384929115341213,0.34453125,,
10.665115999999934,1650,,,,0.00859375,0.0193359375,-1.01171875,-0.028337177636006194,0.2199716848242017,11.767809920645005,7.022872297547042,10684,411,82.64379736613508,1.2203771886074684,1.476227421495101,0,0.0026617188162435562,0.355078125,,
10.913361999999953,1650,,,,0.0646484375,0.0224609375,-0.9970703125,-0.02809389922459305,0.21927518173814592,11.769560674978077,6.963321258683642,10649,305,81.95523755378481,0.896533709192456,1.0934207916552459,0,0.0026755705487025395,0.359375,,
11.16458849999998,1650,,,,0.0123046875,0.019921875,-0.99296875,-0.0278050656302928,0.2182852824327151,11.770151507319444,6.951445321051585,10674,229,81.81956237831358,0.6663433143803157,0.814392494750885,0,0.0026678994349190236,0.3572265625,,
11.41440999999995,1650,,,,0.066015625,0.005078125,-1.05546875,-0.027740293234064933,0.21857442157203572,11.770750870372602,6.9179076603390275,10637,275,81.42897833928167,0.7983034838814314,0.9801380568156084,0,0.0026842551093839728,0.3591796875,,
11.66941649999997,1650,,,,-0.003515625,0.012890625,-0.9810546875,-0.0278941234413137,0.21794031572750958,11.770616715020969,6.978151429090556,10681,142,82.13713855268149,0.41466394341727664,0.5057406276151288,0,0.0013297778720910533,0.350390625,,
11.918287999999942,1650,,,,0.0267578125,0.0240234375,-0.964453125,-0.028028262817223693,0.2177060052539866,11.771094125324725,6.967268971604298,10662,0,82.01238370516685,0,0,0,0,0.3439453125,,
12.164791999999945,1650,,,,0.028515625,0.0119140625,-1.05546875,-0.027966971211516877,0.21853549395324098,11.772142097161593,6.943231947951046,10643,140,81.73670381840738,0.41005030643324136,0.5017522778128429,0,0.00267366119314029,0.3412109375,,
12.41480749999996,1650,,,,-0.0298828125,-0.0435546875,-0.9763671875,-0.028035767119731297,0.2185032170082914,11.771744943300273,6.943698081900014,10657,183,81.73943750339185,0.5388511768625952,0.6594319190945301,0,0.002673170607214742,0.34140625,,
