Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.23580325000013694,1000,,,,0,0.04736328125,-0.9951171875,-0.006066661420110349,0.00500523877004899,16.097773247551526,0.0003269905610220336,0,0,0.012548295483947803,0,0,0,0,0.05859375,,
0.2367532500001835,1100,,,,0.03486328125,0.02275390625,-0.984375,-0.009934764363518112,0.028924083596712523,16.091461701976108,0.1718949859179108,1974,2303,2.766041545649424,2.396062216110996,86.62317760069922,0.012074761354774623,0.01045711134126386,0.226953125,,
5.73023725000019,1200,,,,0.0115234375,0.006640625,-0.98505859375,-0.016128955122695406,0.07216705984687519,16.078043130075848,0.49053565931807935,3175,3703,7.886853158287567,6.2551518701331315,79.31128935990392,0.011537288576675462,0.009150361989556167,0.36123046875,,
11.231594750000202,1300,,,,0.0181640625,0.00556640625,-0.97919921875,-0.022750220638667967,0.11910415857062155,16.058476647555313,0.9436991526134071,4083,4764,15.154370717786946,11.349005559512488,74.88948863652605,0.010494677736730835,0.007859406591516583,0.5501953125,,
16.730059250000167,1400,,,,0.0818359375,0.013671875,-0.99541015625,-0.031550027125850366,0.1807847798945962,16.02809745745503,1.591249994723989,4988,5819,25.50471172938183,19.22581351668465,75.38334985365509,0.009403246507943674,0.007088448550963747,0.8298828125,,
22.230286000000184,1500,,,,-0.01494140625,0.0126953125,-0.98994140625,-0.04451139810275778,0.27355816248431297,15.979631262360794,2.7934712287045116,6079,7092,44.63863662369934,33.056404423377295,74.05364790102936,0.008275654904226324,0.0061283688672710826,0.89580078125,,
27.73030675000021,1600,,,,0.03505859375,-0.0046875,-0.9666015625,-0.05932767504409382,0.3757949662116872,15.913116033724924,4.342928381507627,7060,8237,69.10952195231239,51.17528647652937,74.04959423520079,0.007343310925833142,0.005437682529467757,1.2349609375,,
33.230265000000216,1700,,,,-0.019921875,-0.00693359375,-0.96298828125,-0.0744073546330493,0.47887083830633026,15.837838403583262,6.2125969257049505,7910,9229,98.39410383400401,71.91119872367679,73.0853685424984,0.006659203747622468,0.004866898469166266,0.67939453125,,
38.736043000000194,1800,,,,0.02392578125,-0.10244140625,-0.96708984375,-0.0915867312816897,0.5993097661650363,15.740629969650636,8.59608253911369,8760,10220,135.30774217086605,98.01699260680974,72.44022224445474,0.006114347206117776,0.00442925110326338,2.0572265625,,
44.230550250000206,1900,,,,-0.00458984375,0.022265625,-0.9818359375,-0.11101660946612328,0.7239342399212304,15.619910333448578,11.497875416105888,9527,11115,179.59577618606562,129.21973552998065,71.95039622882078,0.005602350487742486,0.004030915703809513,0.7703125,,
49.730500750000154,2000,,,,0.01591796875,-0.0345703125,-0.987109375,-0.12185404314957157,0.7860626504389853,15.551378671766523,13.190379171758675,9891,11539,205.12858122708388,147.2463439526122,71.7824624874107,0.005338423449624689,0.0038320485026654924,0.97197265625,,
